#DADOS AMOSTRA DO GERADOR
#X     #Y
-0.928227206862     0.51861461407
0.596318916512     0.667918260309
1.65669853506     0.202277174592
-0.869975436955     0.546500540089
-1.29828274112     0.343502671315
0.0895104962633     0.794694577717
1.28310850249     0.350296595647
0.0878901153073     0.794808806016
0.756721298587     0.599232916318
-1.37207047795     0.311274521341
1.95886712625     0.117141630193
-1.15366852548     0.410135828144
0.587450745822     0.671433337454
0.0862987715747     0.794918971922
-0.225971120991     0.77777124593
-0.593258043268     0.669135361262
1.0130859622     0.477608969823
-0.300490948583     0.762663202197
-1.22897573077     0.374942714483
0.52101618308     0.696616465652
-0.207342698526     0.780916655488
-0.460967468297     0.717460879587
-1.61354197092     0.217066787
-1.11205992868     0.429931237818
-0.463961384675     0.716468185122
-1.00254753352     0.48270859464
-0.0377008175606     0.797317724979
0.883316858147     0.540146063202
-0.434326428113     0.726068384023
-0.442642842546     0.723425510276
-2.78633559973     0.0164467993383
1.18314391741     0.396251520214
-0.0304356126069     0.797515095559
-0.833286536402     0.563845738317
-1.08746582099     0.441718574681
-0.518421300076     0.697556562886
-1.73499681878     0.177125221007
1.14105149622     0.416116249786
0.429663561202     0.72753240312
-0.261304497126     0.771104502766
0.374749999078     0.743779890852
0.501351601192     0.70365431964
-0.0634237905485     0.796281397431
0.0107798482674     0.797838203011
-0.307940359769     0.760936790836
0.952277584212     0.507018568733
-1.37942432956     0.30814122045
-0.337523446137     0.753706389249
0.194558544352     0.782925396775
0.119893237942     0.792170567859
-0.108332725045     0.793216292522
2.35667028161     0.0496509000498
-1.06150105165     0.4542154682
0.081510922243     0.795238373916
0.584369052699     0.672646768953
0.855269741733     0.55347731174
-2.0592702069     0.0957429536118
-0.336230499631     0.754034748052
-0.589884483238     0.670472088895
-0.242720669732     0.77472433134
0.213527395872     0.77990097145
-0.953426607912     0.506463763405
-0.95498012     0.505713554688
1.70262029315     0.187261492377
0.408184560576     0.734108331696
-2.57789507067     0.0287659509385
-1.71974993615     0.181852151928
-0.484540543647     0.709509692204
0.63387829101     0.65266441367
0.41834536203     0.731032198059
-0.166476276777     0.786904387319
-0.93873594191     0.513552026682
-0.273503884586     0.768593129335
0.989214456638     0.489160817585
-0.942373988052     0.511797766475
0.095496584531     0.794254649838
0.917546905039     0.523751725041
-0.835518144442     0.562796801195
1.33510365577     0.327246281059
-0.602944765869     0.665269838806
-0.0568214744244     0.79659754298
-1.54317092269     0.242566446255
0.425465412306     0.728839481519
0.248375803846     0.773649289352
-0.0634684408398     0.796279141659
0.443829915023     0.723044977381
-0.123987108564     0.791775209225
1.14808105276     0.412781696986
-0.624659308235     0.656461666057
1.90890251211     0.129025431195
-1.13123917171     0.420781162513
0.400974191529     0.736252974629
0.463479552294     0.716628287461
-0.273282422578     0.768639666134
0.371311263013     0.744734589587
0.272305647206     0.768844503992
0.123938072708     0.791780022134
0.730069223377     0.611223930797
-1.08795691582     0.44148268513
0.178315352133     0.78529994782
-1.4196010359     0.291293216231
1.00615006228     0.480965216453
1.16348587339     0.405497309107
