#FUNCAO DE UMA VA NORMAL
#X     #Y
-0.11594445044     0.792539517248
-1.57886576675     0.229420226387
-0.548748355207     0.686359503246
-1.12206121628     0.42515475829
2.09057359426     0.0897219056893
-2.13998770011     0.080817235064
0.246855370784     0.773940609935
-0.0443425847186     0.797100520103
0.609406280184     0.662669198473
0.0386038582413     0.797290255374
-0.803967412448     0.577542553963
0.629919017508     0.654299332714
0.834634241799     0.563212369529
-0.547544654821     0.686812515535
1.02636662089     0.471184485412
-0.507315304173     0.701541121641
-0.0356142820302     0.797378711975
0.594320969758     0.668713166653
-0.109899797477     0.793080669617
-0.162626006398     0.787403101456
0.0515365403947     0.796825667388
-1.56259448145     0.235359273387
0.658871088292     0.642205516
0.516053777029     0.698411294211
0.43848157593     0.72475298041
-0.783353718085     0.587069025097
0.461429592062     0.717307982869
-1.26578532542     0.358116259653
-0.403116813375     0.735619016237
0.418499288721     0.730985116449
1.39807865768     0.300260958981
-1.35291306491     0.319506317191
0.151843272853     0.788739212124
1.07516890269     0.447631272776
-1.11733269729     0.427411713159
1.75763841414     0.170258441864
1.05926072489     0.45529578501
1.62255851645     0.213922939994
-0.59792422092     0.667278326079
0.169076864512     0.786561121905
-0.581280725176     0.67385859258
-0.256064377196     0.772150472582
0.398733357518     0.736912957296
1.12174679786     0.425304756933
0.717059994475     0.617004556311
-0.550950193751     0.685529044796
0.102475635087     0.793706145125
0.614929111649     0.660432563882
-0.134722097218     0.790676497204
-0.555248547967     0.683901192192
0.243794260643     0.774522031523
0.168993138036     0.786572253952
-2.84769226113     0.0138361996301
1.21791671207     0.38005020696
-0.0459857694539     0.797041367008
0.594246548361     0.66874274277
1.78454189408     0.162336126475
0.824233345105     0.568092139359
-1.30261420836     0.341573211586
-0.459620348898     0.717905894123
2.66643860644     0.0228058368496
-0.247472458802     0.773822576051
-0.91913078567     0.52299046145
-0.512092137671     0.699835108217
-0.164567565479     0.787153036101
0.271457394446     0.769021838628
0.126830282584     0.791492945175
-0.693795342223     0.627214092625
-0.401753229054     0.736022800957
0.611726436708     0.66173111958
-0.0627915991949     0.796313166618
-1.65247694423     0.203695025196
0.636930214647     0.651399989793
-0.535745002199     0.691216143273
-0.388969732386     0.739752151715
0.20060099179     0.781991246997
-1.51935305637     0.251576488215
-1.79391597431     0.159636070464
-0.731303048756     0.610673136843
1.23239213066     0.373369574132
0.732307851424     0.610224261684
-0.942974142919     0.511508298561
1.2259987842     0.376315322987
-1.40246178123     0.298423733919
-0.182737649891     0.784673260124
2.36168641337     0.0490667967507
-1.10330452491     0.434121083312
-0.62481633547     0.656397269767
0.192603221783     0.783221800362
0.976286829863     0.495415071387
-0.714229042363     0.618255847101
-1.01350739586     0.477405056503
-0.843876524663     0.558860635613
-0.650347494566     0.645798796339
0.272776403896     0.768745867177
0.767271502109     0.594434864936
1.13817274358     0.417483628032
0.744901773465     0.60457431589
-0.422094686798     0.729881333461
-0.189456114961     0.78369280765
-1.32041412785     0.333691592889
-2.55011665575     0.0308895039242
2.5757292808     0.0289269377297
-0.0177159473818     0.79775936068
1.82164960906     0.151829818314
-1.01150638668     0.478373276629
1.5680362246     0.233362987016
-0.268866941417     0.769560221091
1.152768141     0.410561909705
-1.14263902558     0.415362633751
0.548711609845     0.686373342646
0.508798508944     0.701012672758
-1.12631200886     0.423127924661
-0.313090428469     0.759720891755
-0.528645697848     0.69383264744
1.35722449062     0.317645114472
-1.40371623629     0.29789893668
-1.02954447295     0.469647782792
-0.0759393468788     0.795587260283
-0.469034071581     0.714774741487
0.828605983032     0.566042967017
-0.902191742674     0.531120516064
0.0150094151785     0.797794691133
-0.245145274226     0.774266263096
0.162435046478     0.787427540321
0.812652692361     0.573502173894
0.486523981969     0.70882674674
2.46189966407     0.0385319955093
0.494728449641     0.705979222304
0.338336447491     0.753499346279
-0.622518469337     0.657338629824
-0.345898192761     0.751552559694
0.151722811922     0.788753633506
-0.466960953765     0.715468562458
0.0944774729676     0.7943315393
-0.92895353068     0.518264948587
-0.241237611753     0.775002405853
0.929444025167     0.51802879441
-0.420946612857     0.730234635433
1.53792913856     0.244533156401
0.482553621688     0.710191695628
0.632857589659     0.653086484258
-1.65777507328     0.201916617908
1.8406727445     0.146631971186
0.944343574273     0.510847715568
-0.175760890123     0.78565516995
0.715718859169     0.617597643824
-0.177927937647     0.785354140809
-0.7698825176     0.593243169103
0.524470624283     0.695359660248
-1.88302089294     0.135514695012
1.37455854075     0.31021274471
-0.455052173089     0.719407305515
0.0985478870771     0.794019550162
-0.608739724432     0.66293828427
0.287855467998     0.765503311569
0.656380070551     0.643258411621
-2.18835667031     0.0727851148606
-0.125843428095     0.791591631575
-0.191298506788     0.783417975912
-0.978505113382     0.494342105065
0.845132320485     0.558268264035
0.132293420911     0.790932913359
-1.94462651496     0.120443141281
1.6368689233     0.208991585483
-0.58601848405     0.671997818685
-1.48502944333     0.264888160898
0.0832367581668     0.795125327896
-0.04263852443     0.797159595832
-0.442178012466     0.723574294901
-0.575272394825     0.676203970617
-0.203062746748     0.781602802862
-0.00909540604894     0.797851558422
-0.453909009749     0.719781167491
0.593114067207     0.669192510934
-0.975954333551     0.495575887661
0.534938238046     0.691514740151
-0.0378752555448     0.797312469341
-1.97435343703     0.113627798242
-2.59032470774     0.0278566824122
0.503750362893     0.702806575404
0.684720525193     0.631149542624
0.00518178472628     0.797873848918
1.4301266252     0.286957133587
-1.0253737349     0.471664665305
-0.335992207949     0.754095143029
1.47747270527     0.267869823403
-1.07993698365     0.445337304203
-0.397587346652     0.737249284524
-1.36385029644     0.314794520715
0.949674782123     0.508275096952
-0.0502007906044     0.796879811786
-0.521484155148     0.696446560359
0.822861553975     0.568734295646
0.352745865905     0.749756962025
-0.263409274471     0.770678814222
-1.63503864566     0.209618296256
-0.541765762267     0.688977666249
1.80276998289     0.157114387165
-2.01718440361     0.104318369395
0.19423334567     0.782974892773
0.179848402043     0.785084380021
2.96624925261     0.00980258976039
0.041887941789     0.797184883769
0.874300732478     0.544442884161
0.369264645605     0.745299191501
-0.148534767629     0.789131234943
0.800079519946     0.579346246853
-0.826256278919     0.567144548641
-0.869233251508     0.546853369587
-1.30686985862     0.339681873237
0.570827851473     0.677928420802
0.570341366971     0.678116626679
0.0207760013903     0.797712379047
-1.52643506619     0.24887777704
-0.616509399115     0.659790266666
1.8694777997     0.139002275646
-0.806044168682     0.576577824506
-0.618284144793     0.659067715718
-0.164348658437     0.787181374938
0.18193955914     0.784787456247
0.0969152060693     0.794146257555
0.0616501164909     0.796369725999
1.20651770458     0.385338219406
-0.157130099125     0.788095276893
0.946004053083     0.51004659899
-1.19896377794     0.388855129272
-1.88914840434     0.133957566184
1.43305572355     0.285756363799
0.942226448553     0.511868924875
-0.507782727758     0.7013747075
1.95242419226     0.11862696399
1.3681334296     0.312958121901
1.47648625773     0.268260384212
0.708537076298     0.620764344273
0.550346823954     0.685756846015
0.568653759226     0.678768670055
0.0310436509598     0.797500189443
2.25262314476     0.0631055303659
0.427223025127     0.728293531642
-0.0997952751221     0.793921331695
0.935351531596     0.515183260248
-0.634005301714     0.652611864949
1.0116624382     0.478297766928
0.961894800665     0.502373126042
-0.918997908961     0.52305433412
-1.11800107995     0.427092543371
-0.946797871048     0.509663560138
0.383479539191     0.741322421837
0.839564931551     0.560892513537
-1.16907513372     0.402862612616
0.0873628374577     0.794845529813
0.468926324515     0.714810860854
-0.345514800417     0.751652177992
0.379712761543     0.742388755863
0.292582873573     0.764453773622
-0.639395328056     0.650376049678
0.244117926155     0.774460877543
-0.457654426116     0.718553482781
0.325513527491     0.75671326079
-0.563386352088     0.680795410211
0.571589996865     0.677633352795
-0.432554283625     0.726626305147
-1.6445534256     0.206373150739
-0.482403318677     0.710243199153
